action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,15040128,[],CHEMBL3369467,Inhibition of c-terminal 6xHis-tagged Bcl-2 (amino acids 1 to 204) (unknown origin) preincubated for 1 hr prior to substrate addition measured after 20 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCN(Cc3cn[nH]c3-c3ccc(Cl)cc3)CC2)cc1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,"{'bei': '7.93', 'le': '0.16', 'lle': '0.64', 'sei': '4.71'}",CHEMBL3309309,,CHEMBL3309309,7.40,0,http://www.openphacts.org/units/Nanomolar,2254811,=,1,1,=,,IC50,nM,,40.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.04
,,15040129,[],CHEMBL3369467,Inhibition of c-terminal 6xHis-tagged Bcl-2 (amino acids 1 to 204) (unknown origin) preincubated for 1 hr prior to substrate addition measured after 20 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1ncc(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)c1-c1ccc(Cl)cc1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,,CHEMBL3309310,,CHEMBL3309310,,0,http://www.openphacts.org/units/Nanomolar,2254812,<,1,1,<,,IC50,nM,,10.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.01
,,15040130,[],CHEMBL3369467,Inhibition of c-terminal 6xHis-tagged Bcl-2 (amino acids 1 to 204) (unknown origin) preincubated for 1 hr prior to substrate addition measured after 20 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)COc1cccc(-c2ccc(Cl)cc2)c1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,,CHEMBL3309311,,CHEMBL3309311,,0,http://www.openphacts.org/units/Nanomolar,2254813,<,1,1,<,,IC50,nM,,10.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.01
,,15040131,[],CHEMBL3369467,Inhibition of c-terminal 6xHis-tagged Bcl-2 (amino acids 1 to 204) (unknown origin) preincubated for 1 hr prior to substrate addition measured after 20 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)COc1ccc(-c2ccc(Cl)cc2)c(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)c1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,,CHEMBL3309262,,CHEMBL3309262,,0,http://www.openphacts.org/units/Nanomolar,2254814,<,1,1,<,,IC50,nM,,10.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.01
,,15040132,[],CHEMBL3369467,Inhibition of c-terminal 6xHis-tagged Bcl-2 (amino acids 1 to 204) (unknown origin) preincubated for 1 hr prior to substrate addition measured after 20 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCOc1cccc(-c2ccc(Cl)cc2)c1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,,CHEMBL3309312,,CHEMBL3309312,,0,http://www.openphacts.org/units/Nanomolar,2254815,<,1,1,<,,IC50,nM,,10.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.01
,,15040133,[],CHEMBL3369467,Inhibition of c-terminal 6xHis-tagged Bcl-2 (amino acids 1 to 204) (unknown origin) preincubated for 1 hr prior to substrate addition measured after 20 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCOc1ccc(-c2ccc(Cl)cc2)c(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)c1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,,CHEMBL3309313,,CHEMBL3309313,,0,http://www.openphacts.org/units/Nanomolar,2254816,<,1,1,<,,IC50,nM,,10.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.01
,,15040219,[],CHEMBL3369471,Inhibition of human BCL-2 overexpressed in mouse FDC-P1 cells assessed as cell viability after 24 hrs by Cell Titer Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)cc1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,"{'bei': '8.33', 'le': '0.17', 'lle': '-0.19', 'sei': '6.12'}",CHEMBL3311329,,CHEMBL3311329,7.85,0,http://www.openphacts.org/units/Nanomolar,2254789,=,1,1,=,,IC50,nM,,14.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.014
,,15040220,[],CHEMBL3369471,Inhibition of human BCL-2 overexpressed in mouse FDC-P1 cells assessed as cell viability after 24 hrs by Cell Titer Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1cnc(N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)nc1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,"{'bei': '6.85', 'le': '0.14', 'lle': '-0.36', 'sei': '4.20'}",CHEMBL3311480,,CHEMBL3311480,6.47,0,http://www.openphacts.org/units/Nanomolar,2254793,=,1,1,=,,IC50,nM,,340.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.34
,,15040221,[],CHEMBL3369471,Inhibition of human BCL-2 overexpressed in mouse FDC-P1 cells assessed as cell viability after 24 hrs by Cell Titer Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC([S@@+]([O-])c3ccccc3-c3ccc(Cl)cc3)CC2)cc1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,"{'bei': '6.52', 'le': '0.14', 'lle': '-2.13', 'sei': '4.29'}",CHEMBL3311488,,CHEMBL3311488,6.36,0,http://www.openphacts.org/units/Nanomolar,2254801,=,1,1,=,,IC50,nM,,434.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.434
,,15040222,[],CHEMBL3369471,Inhibition of human BCL-2 overexpressed in mouse FDC-P1 cells assessed as cell viability after 24 hrs by Cell Titer Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N#CC1(Cc2ccccc2-c2ccc(Cl)cc2)CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,"{'bei': '6.48', 'le': '0.13', 'lle': '-2.81', 'sei': '4.21'}",CHEMBL3311490,,CHEMBL3311490,6.26,0,http://www.openphacts.org/units/Nanomolar,2254804,=,1,1,=,,IC50,nM,,545.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.545
,,15040223,[],CHEMBL3369471,Inhibition of human BCL-2 overexpressed in mouse FDC-P1 cells assessed as cell viability after 24 hrs by Cell Titer Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)C(=O)COc1cccc(-c2ccc(Cl)cc2)c1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,"{'bei': '7.04', 'le': None, 'lle': None, 'sei': None}",CHEMBL3309311,,CHEMBL3309311,7.35,0,http://www.openphacts.org/units/Nanomolar,2254813,=,1,1,=,,IC50,nM,,45.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.045
,,15040224,[],CHEMBL3369471,Inhibition of human BCL-2 overexpressed in mouse FDC-P1 cells assessed as cell viability after 24 hrs by Cell Titer Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)C(=O)COc1ccc(-c2ccc(Cl)cc2)c(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)c1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,"{'bei': '6.45', 'le': None, 'lle': None, 'sei': None}",CHEMBL3309262,,CHEMBL3309262,6.73,0,http://www.openphacts.org/units/Nanomolar,2254814,=,1,1,=,,IC50,nM,,187.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.187
,,15040225,[],CHEMBL3369471,Inhibition of human BCL-2 overexpressed in mouse FDC-P1 cells assessed as cell viability after 24 hrs by Cell Titer Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCOc1cccc(-c2ccc(Cl)cc2)c1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,"{'bei': '8.16', 'le': None, 'lle': None, 'sei': None}",CHEMBL3309312,,CHEMBL3309312,8.40,0,http://www.openphacts.org/units/Nanomolar,2254815,=,1,1,=,,IC50,nM,,4.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.004
,,15040226,[],CHEMBL3369471,Inhibition of human BCL-2 overexpressed in mouse FDC-P1 cells assessed as cell viability after 24 hrs by Cell Titer Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCOc1ccc(-c2ccc(Cl)cc2)c(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)c1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,"{'bei': '7.44', 'le': None, 'lle': None, 'sei': None}",CHEMBL3309313,,CHEMBL3309313,7.66,0,http://www.openphacts.org/units/Nanomolar,2254816,=,1,1,=,,IC50,nM,,22.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.022
,,15040227,[],CHEMBL3369471,Inhibition of human BCL-2 overexpressed in mouse FDC-P1 cells assessed as cell viability after 24 hrs by Cell Titer Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,,,CHEMBL3351631,Bioorg Med Chem Lett,2014,,CHEMBL443684,NAVITOCLAX,CHEMBL443684,,0,http://www.openphacts.org/units/Nanomolar,2254817,<,1,1,<,,IC50,nM,,15.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,uM,UO_0000065,,0.015
,,15667665,[],CHEMBL3603526,Inhibition of Bcl2 (unknown origin) assessed as inhibition of Bcl2-Bak interaction by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,,,CHEMBL3600357,J Med Chem,2015,,CHEMBL3601398,CGM-097,CHEMBL3601398,,0,http://www.openphacts.org/units/Nanomolar,2492871,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,50000.0
,,15667666,[],CHEMBL3603527,Inhibition of Bcl2 (unknown origin) assessed as inhibition of Bcl2-Bad interaction by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,,,CHEMBL3600357,J Med Chem,2015,,CHEMBL3601398,CGM-097,CHEMBL3601398,,0,http://www.openphacts.org/units/Nanomolar,2492871,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,50000.0
,278910,16259059,[],CHEMBL3707868,"Fluorescence Polarization Assay: A Bak BH3 peptide (F-BakBH3) (GQVGRQLAIIGDDINR (SEQ ID NO:1)) was labeled at the N-terminus with fluorescein isothiocyanate (FITC) (Molecular Probes) and purified by HPLC. For competitive binding assays, 100 nM GST-BCL-XL DTM protein was preincubated with the tested compound at varying concentrations in 47.5 uL PBS (pH=7.4) in 96-well black plates at room temperature for 10 min, then 2.5 uL of 100 nM FITC-labeled Bak BH3 peptide was added to produce a final volume of 50 uL. The wild-type and mutant Bak BH3 peptides were included in each assay plate as positive and negative controls, respectively. After 30 min incubation at room temperature, the polarization values in millipolarization units were measured at excitation/emission wavelengths of 480/535 nm with a multilabel plate reader (PerkinElmer). IC50 was determined by fitting the experimental data to a sigmoidal dose-response nonlinear regression model.",B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3C(=O)Cc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(C(=O)Cc3ccccc3)c2C1=O,,,CHEMBL3638406,,2015,"{'bei': '10.36', 'le': '0.19', 'lle': '1.21', 'sei': '3.63'}",CHEMBL1269072,,CHEMBL1269072,6.66,1,http://www.openphacts.org/units/Nanomolar,2576276,=,37,1,=,,IC50,nM,,220.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,220.0
,298892,16262410,[],CHEMBL3707482,"Fluorescence Polarization: Bcl-xL and Bcl-2 FP binding affinity of compound(s) of Formulae (I), (I-a), (I-b), (I-c), (I-d) and/or (I-e) may be determined using a variety of known methods. One such assay is a sensitive and quantitative in vitro binding assay using fluorescence polarization (""FP"") described by Wang, J.-L.; Zhang, Z-J.; Choksi, S.; Sjam. S.; Lu, Z.; Croce, C. M.; Alnemri, E. S.; Komgold, R.; Huang, Z. Cell permeable Bcl-2 binding peptides: a chemical approach to apoptosis induction in tumor cells. Cancer Res. 2000, 60, 1498-1502).Additionally, the binding affinity of compound(s) of Formulae (I), (I-a), (I-b), (I-c), (I-d) and/or (I-e) to Bcl-2 protein in vitro was determined by a competitive binding assay based on fluorescence polarization. For example, fluorescence polarization (""FP"") assays may be developed using a c-terminal 6.times.HIS tagged Bcl-2 (aa 1-204) and a C-terminal 6.times.HIS tagged Bcl-X.sub.L (aa 1-209). The tracer may be a synthetic peptide BH-3 peptide Bim conjugated to Fluores.",B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CCO)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC([C@@H](O)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,,,CHEMBL3638929,,2015,"{'bei': '9.69', 'le': '0.20', 'lle': '0.65', 'sei': '5.95'}",CHEMBL3703601,,CHEMBL3703601,9.30,0,http://www.openphacts.org/units/Nanomolar,2581053,=,37,1,=,,IC50,nM,,0.5,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,0.5
,298914,16265028,[],CHEMBL3707482,"Fluorescence Polarization: Bcl-xL and Bcl-2 FP binding affinity of compound(s) of Formulae (I), (I-a), (I-b), (I-c), (I-d) and/or (I-e) may be determined using a variety of known methods. One such assay is a sensitive and quantitative in vitro binding assay using fluorescence polarization (""FP"") described by Wang, J.-L.; Zhang, Z-J.; Choksi, S.; Sjam. S.; Lu, Z.; Croce, C. M.; Alnemri, E. S.; Komgold, R.; Huang, Z. Cell permeable Bcl-2 binding peptides: a chemical approach to apoptosis induction in tumor cells. Cancer Res. 2000, 60, 1498-1502).Additionally, the binding affinity of compound(s) of Formulae (I), (I-a), (I-b), (I-c), (I-d) and/or (I-e) to Bcl-2 protein in vitro was determined by a competitive binding assay based on fluorescence polarization. For example, fluorescence polarization (""FP"") assays may be developed using a c-terminal 6.times.HIS tagged Bcl-2 (aa 1-204) and a C-terminal 6.times.HIS tagged Bcl-X.sub.L (aa 1-209). The tracer may be a synthetic peptide BH-3 peptide Bim conjugated to Fluores.",B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CC1CN(CC[C@H](CSc2ccccc2)Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCC([C@@H](O)c5ccccc5-c5ccc(Cl)cc5)CC4)cc3)cc2S(=O)(=O)C(F)(F)F)CCO1,,,CHEMBL3638929,,2015,"{'bei': '9.01', 'le': None, 'lle': None, 'sei': None}",CHEMBL3703622,,CHEMBL3703622,9.40,0,http://www.openphacts.org/units/Nanomolar,2581074,=,37,1,=,,IC50,nM,,0.4,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,0.4
,298907,16276423,[],CHEMBL3707482,"Fluorescence Polarization: Bcl-xL and Bcl-2 FP binding affinity of compound(s) of Formulae (I), (I-a), (I-b), (I-c), (I-d) and/or (I-e) may be determined using a variety of known methods. One such assay is a sensitive and quantitative in vitro binding assay using fluorescence polarization (""FP"") described by Wang, J.-L.; Zhang, Z-J.; Choksi, S.; Sjam. S.; Lu, Z.; Croce, C. M.; Alnemri, E. S.; Komgold, R.; Huang, Z. Cell permeable Bcl-2 binding peptides: a chemical approach to apoptosis induction in tumor cells. Cancer Res. 2000, 60, 1498-1502).Additionally, the binding affinity of compound(s) of Formulae (I), (I-a), (I-b), (I-c), (I-d) and/or (I-e) to Bcl-2 protein in vitro was determined by a competitive binding assay based on fluorescence polarization. For example, fluorescence polarization (""FP"") assays may be developed using a c-terminal 6.times.HIS tagged Bcl-2 (aa 1-204) and a C-terminal 6.times.HIS tagged Bcl-X.sub.L (aa 1-209). The tracer may be a synthetic peptide BH-3 peptide Bim conjugated to Fluores.",B,,,BAO_0000190,BAO_0000219,cell-based format,N#C[C@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,,,CHEMBL3638929,,2015,"{'bei': '6.13', 'le': '0.12', 'lle': '-3.32', 'sei': '3.98'}",CHEMBL3703615,,CHEMBL3703615,5.92,0,http://www.openphacts.org/units/Nanomolar,2581067,=,37,1,=,,IC50,nM,,1195.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,1195.0
,298910,16277114,[],CHEMBL3707482,"Fluorescence Polarization: Bcl-xL and Bcl-2 FP binding affinity of compound(s) of Formulae (I), (I-a), (I-b), (I-c), (I-d) and/or (I-e) may be determined using a variety of known methods. One such assay is a sensitive and quantitative in vitro binding assay using fluorescence polarization (""FP"") described by Wang, J.-L.; Zhang, Z-J.; Choksi, S.; Sjam. S.; Lu, Z.; Croce, C. M.; Alnemri, E. S.; Komgold, R.; Huang, Z. Cell permeable Bcl-2 binding peptides: a chemical approach to apoptosis induction in tumor cells. Cancer Res. 2000, 60, 1498-1502).Additionally, the binding affinity of compound(s) of Formulae (I), (I-a), (I-b), (I-c), (I-d) and/or (I-e) to Bcl-2 protein in vitro was determined by a competitive binding assay based on fluorescence polarization. For example, fluorescence polarization (""FP"") assays may be developed using a c-terminal 6.times.HIS tagged Bcl-2 (aa 1-204) and a C-terminal 6.times.HIS tagged Bcl-X.sub.L (aa 1-209). The tracer may be a synthetic peptide BH-3 peptide Bim conjugated to Fluores.",B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCO[C@@H](CO)C2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1)c1ccc(N2CCC([C@@H](O)c3ccccc3-c3ccc(Cl)cc3)CC2)cc1,,,CHEMBL3638929,,2015,"{'bei': '9.34', 'le': '0.19', 'lle': '1.19', 'sei': '5.57'}",CHEMBL3703618,,CHEMBL3703618,9.22,0,http://www.openphacts.org/units/Nanomolar,2581070,=,37,1,=,,IC50,nM,,0.6,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,0.6
,298919,16278882,[],CHEMBL3707482,"Fluorescence Polarization: Bcl-xL and Bcl-2 FP binding affinity of compound(s) of Formulae (I), (I-a), (I-b), (I-c), (I-d) and/or (I-e) may be determined using a variety of known methods. One such assay is a sensitive and quantitative in vitro binding assay using fluorescence polarization (""FP"") described by Wang, J.-L.; Zhang, Z-J.; Choksi, S.; Sjam. S.; Lu, Z.; Croce, C. M.; Alnemri, E. S.; Komgold, R.; Huang, Z. Cell permeable Bcl-2 binding peptides: a chemical approach to apoptosis induction in tumor cells. Cancer Res. 2000, 60, 1498-1502).Additionally, the binding affinity of compound(s) of Formulae (I), (I-a), (I-b), (I-c), (I-d) and/or (I-e) to Bcl-2 protein in vitro was determined by a competitive binding assay based on fluorescence polarization. For example, fluorescence polarization (""FP"") assays may be developed using a c-terminal 6.times.HIS tagged Bcl-2 (aa 1-204) and a C-terminal 6.times.HIS tagged Bcl-X.sub.L (aa 1-209). The tracer may be a synthetic peptide BH-3 peptide Bim conjugated to Fluores.",B,,,BAO_0000190,BAO_0000219,cell-based format,CNCC(=O)N[C@@H](c1ccccc1-c1ccc(Cl)cc1)C1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN4CCOCC4)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)cc2)CC1,,,CHEMBL3638929,,2015,"{'bei': '7.36', 'le': None, 'lle': None, 'sei': None}",CHEMBL3703627,,CHEMBL3703627,7.57,0,http://www.openphacts.org/units/Nanomolar,2581079,=,37,1,=,,IC50,nM,,27.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,27.0
,298896,16279846,[],CHEMBL3707482,"Fluorescence Polarization: Bcl-xL and Bcl-2 FP binding affinity of compound(s) of Formulae (I), (I-a), (I-b), (I-c), (I-d) and/or (I-e) may be determined using a variety of known methods. One such assay is a sensitive and quantitative in vitro binding assay using fluorescence polarization (""FP"") described by Wang, J.-L.; Zhang, Z-J.; Choksi, S.; Sjam. S.; Lu, Z.; Croce, C. M.; Alnemri, E. S.; Komgold, R.; Huang, Z. Cell permeable Bcl-2 binding peptides: a chemical approach to apoptosis induction in tumor cells. Cancer Res. 2000, 60, 1498-1502).Additionally, the binding affinity of compound(s) of Formulae (I), (I-a), (I-b), (I-c), (I-d) and/or (I-e) to Bcl-2 protein in vitro was determined by a competitive binding assay based on fluorescence polarization. For example, fluorescence polarization (""FP"") assays may be developed using a c-terminal 6.times.HIS tagged Bcl-2 (aa 1-204) and a C-terminal 6.times.HIS tagged Bcl-X.sub.L (aa 1-209). The tracer may be a synthetic peptide BH-3 peptide Bim conjugated to Fluores.",B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CCOP(=O)(O)O)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC([C@@H](O)c4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1S(=O)(=O)C(F)(F)F,,,CHEMBL3638929,,2015,"{'bei': '8.70', 'le': None, 'lle': None, 'sei': None}",CHEMBL3703605,,CHEMBL3703605,9.05,0,http://www.openphacts.org/units/Nanomolar,2581057,=,37,1,=,,IC50,nM,,0.9,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,0.9
,278907,16280789,[],CHEMBL3707868,"Fluorescence Polarization Assay: A Bak BH3 peptide (F-BakBH3) (GQVGRQLAIIGDDINR (SEQ ID NO:1)) was labeled at the N-terminus with fluorescein isothiocyanate (FITC) (Molecular Probes) and purified by HPLC. For competitive binding assays, 100 nM GST-BCL-XL DTM protein was preincubated with the tested compound at varying concentrations in 47.5 uL PBS (pH=7.4) in 96-well black plates at room temperature for 10 min, then 2.5 uL of 100 nM FITC-labeled Bak BH3 peptide was added to produce a final volume of 50 uL. The wild-type and mutant Bak BH3 peptides were included in each assay plate as positive and negative controls, respectively. After 30 min incubation at room temperature, the polarization values in millipolarization units were measured at excitation/emission wavelengths of 480/535 nm with a multilabel plate reader (PerkinElmer). IC50 was determined by fitting the experimental data to a sigmoidal dose-response nonlinear regression model.",B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(CCc3ccccc3)c2C1=O,,,CHEMBL3638406,,2015,"{'bei': '9.09', 'le': '0.17', 'lle': '-0.58', 'sei': '3.75'}",CHEMBL1269075,,CHEMBL1269075,5.59,1,http://www.openphacts.org/units/Nanomolar,2576280,=,37,1,=,,IC50,nM,,2570.0,CHEMBL4860,Homo sapiens,Apoptosis regulator Bcl-2,9606,,,IC50,nM,UO_0000065,,2570.0
